"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Olaf",0.06,44.2,0,10.96,871
"Galio",0.71,47.31,0.02,0.48,4073
"Twisted Fate",1.24,44.97,0.04,0.35,7398
"Xin Zhao",0.1,42.02,0,0.67,840
"Urgot",1.44,46.61,0.05,2.24,10072
"LeBlanc",0.4,43.76,0.02,10.38,4554
"Vladimir",1.44,46.85,0.14,9.59,25366
"Fiddlesticks",1.69,48.05,0.05,0.71,9478
"Kayle",1.97,47.62,0.06,0.85,11643
"Master Yi",0.11,46.36,0.02,26.42,2841
"Alistar",0.1,38.66,0,0.53,569
"Ryze",1.39,43.97,0.1,2.72,17757
"Soraka",0.12,38.06,0.01,2.15,1821
"Warwick",0.02,41.07,0,4.19,392
"Nunu",0.24,26.76,0.01,0.53,1476
"Tryndamere",0.18,49,0.01,6.14,2102
"Jax",0.11,45.92,0.02,11.31,2968
"Morgana",0.54,47.57,0.08,35.2,14310
"Singed",0.59,46.63,0.01,0.47,2700
"Evelynn",0.03,34.34,0,4.44,166
"Cho'Gath",0.75,47.65,0.03,1.16,5710
"Amumu",0.16,47.39,0.01,0.73,1551
"Rammus",0.12,43.28,0,4.29,781
"Anivia",1.29,44.72,0.03,0.42,4877
"Shaco",0.42,51.33,0.03,11.47,5712
"Dr. Mundo",0.73,45.98,0.03,2.54,6503
"Sona",0.43,46.57,0.01,0.16,2169
"Kassadin",0.13,46.08,0.01,11.25,1339
"Irelia",1.75,43.88,0.14,4.03,25567
"Janna",0.09,36.43,0,0.32,862
"Gangplank",0.21,43.44,0.01,0.87,1098
"Karma",0.23,41.77,0.01,0.27,1604
"Taric",0.33,49.6,0.01,0.49,1494
"Trundle",0.81,41.8,0.02,0.19,3218
"Blitzcrank",0.14,42.05,0.02,28.63,3272
"Malphite",0.61,46.37,0.06,4.02,11911
"Katarina",0.38,48.22,0.03,7.51,5956
"Nocturne",0.06,44.56,0.01,6.98,965
"Maokai",1.93,52.02,0.04,0.14,7599
"Renekton",0.96,46.46,0.08,6.26,14259
"Jarvan IV",0.82,45.19,0.06,1.26,11747
"Elise",0.02,45.92,0,7.8,294
"Orianna",1.73,46.88,0.08,0.62,14793
"Brand",0.54,46.82,0.04,6.91,6988
"Lee Sin",0.05,40.28,0.01,25.07,2135
"Rumble",0.36,48.29,0.01,0.66,2365
"Skarner",0.17,44.41,0,0.1,304
"Nasus",0.17,44.38,0.01,5.41,2098
"Nidalee",0.29,42.47,0.01,0.66,1853
"Udyr",0.06,38.43,0,0.76,255
"Poppy",0.51,48.27,0.01,0.31,2488
"Gragas",0.3,46.18,0.01,0.29,1782
"Mordekaiser",1.26,47.51,0.17,35.13,32584
"Yorick",0.17,48.42,0.01,1.48,983
"Akali",0.16,39.82,0.02,28.43,3872
"Garen",1.21,46.97,0.16,9.44,30173
"Leona",0.09,38.6,0.02,23.23,2878
"Malzahar",0.62,48.76,0.03,5.44,5617
"Talon",0.21,45.02,0.01,4.87,2319
"Riven",0.22,44.62,0.01,1.48,1988
"Shen",0.41,48.41,0.02,0.43,3972
"Shyvana",0.04,44.85,0,0.62,272
"Ahri",0.42,48.58,0.04,3.73,6922
"Fizz",0.22,48.4,0.02,18.22,3841
"Volibear",0.91,48.55,0.04,0.78,7531
"Rengar",1.18,49.01,0.06,2.94,10616
"Nautilus",0.41,49.62,0.06,30.35,11899
"Viktor",0.97,50.12,0.02,0.17,3410
"Sejuani",0.11,46.15,0,0.32,442
"Fiora",0.87,48.86,0.07,9.8,12806
"Lulu",0.15,35.63,0.01,1.13,1482
"Hecarim",0.04,38.05,0,1.14,226
"Kha'Zix",0.02,45.54,0,3.64,224
"Darius",0.95,47.78,0.11,40.29,20361
"Lissandra",0.47,45.9,0.01,0.35,1608
"Diana",0.19,49.56,0.02,24.87,4189
"Aurelion Sol",0.55,44.04,0,0.18,872
"Kayn",0.02,38.29,0,4.09,316
"Zoe",0.8,44.57,0.03,1.79,4772
"Zyra",0.3,48.3,0.01,2.09,2679
"Gnar",0.36,43.15,0.01,0.71,1729
"Zac",0.34,51.03,0.02,1.83,3706
"Camille",1.05,47.64,0.04,0.68,6977
"Braum",0.07,36.36,0,0.79,495
"Tahm Kench",1.67,48.58,0.02,0.3,4148
"Zed",0.28,44.33,0.03,31.81,5915
"Kled",1.22,50.35,0.04,2.54,7845
"Ekko",0.09,48.19,0.02,24.28,3090
"Qiyana",0.84,45.61,0.05,5.23,9541
"Vi",0.04,40.3,0,1.01,474
"Aatrox",0.99,44.13,0.06,4.3,11595
"Nami",0.06,39.85,0.01,1.11,1054
"Yuumi",0.5,30.27,0.02,1.72,3086
"Thresh",0.12,35.88,0.02,7.09,4172
"Illaoi",0.21,44.68,0.01,9.42,1869
"Rek'Sai",0.02,38.94,0,1.7,113
"Ivern",0.52,38.83,0,0.18,783
"Bard",0.2,41.56,0.01,0.38,1167
"Rakan",0.11,40.34,0.01,0.48,937
"Ornn",0.34,46.74,0.03,5.08,5161
"Sylas",1.07,45.16,0.09,3.46,17044
"Pyke",0.24,43.21,0.03,20.37,5247
"Sett",1.79,50.94,0.25,24.97,47000
"Miss Fortune",92.67,52.65,20.27,6.38,3787254
"Senna",24.73,52.65,3.71,18.42,692591
"Cassiopeia",10.98,52.88,0.56,5.07,104686
"Yasuo",11.03,51.87,2.37,50.51,442299
"Aphelios",85.35,50.11,7.53,52.31,1407163
"Karthus",2.52,50.38,0.05,0.5,9018
"Taliyah",7.89,51.3,0.1,0.09,19247
"Caitlyn",98.88,50.1,26.23,21.58,4902006
"Jinx",99.43,51.47,14.42,2.09,2694952
"Wukong",2.96,54.54,0.06,0.21,11697
"Heimerdinger",29.23,51.34,0.91,1.6,170090
"Jhin",97.71,51.78,15.79,3.65,2950030
"Kog'Maw",89,50.9,1.04,0.09,194354
"Ashe",96.83,50.68,11.61,2.02,2169141
"Vel'Koz",3.18,52.02,0.15,0.73,28727
"Zilean",2.33,51.84,0.07,0.52,12707
"Veigar",8.08,51.32,0.67,3.51,124932
"Vayne",81.81,50.54,11.86,9.83,2216325
"Swain",5.04,54.11,0.3,2.56,55893
"Pantheon",2.27,46.73,0.1,1.74,18115
"Twitch",58.22,50.66,2.28,0.8,425927
"Kai'Sa",98.39,47.6,17.98,3.61,3359368
"Kalista",95.63,48.72,1.35,0.19,251775
"Syndra",7.05,49.06,0.39,1.63,72152
"Kindred",3.06,48.68,0.07,0.33,12916
"Xayah",96.56,47.89,6.53,1.28,1220066
"Lucian",86.71,49.3,15.51,3.73,2898031
"Quinn",7.02,49.67,0.23,3.97,43280
"Graves",2.52,48.56,0.08,0.38,15108
"Ezreal",93.4,46.74,11.6,1.55,2168416
"Ziggs",10.57,49.99,0.18,0.13,34369
"Sivir",98.8,49.3,3.14,0.41,585887
"Jayce",2.53,43.96,0.04,0.28,7455
"Draven",97.03,48.44,5.49,8.8,1025498
"Xerath",2.86,49.89,0.16,1.49,30789
"Kennen",2.6,45.98,0.06,0.71,11708
"Neeko",4.19,47.94,0.14,0.67,27085
"Tristana",87.39,49.27,7.52,1.51,1405680
"Sion",3.3,49.79,0.05,0.12,9919
"Corki",16.07,45.9,0.14,0.23,25866
"Lux",2.27,49.22,0.38,4.07,71806
"Varus",95.56,48.99,5.34,0.36,997983
"Azir",2.11,43.7,0.03,0.22,5361
"Annie",2.66,47.04,0.07,0.66,12834
"Teemo",3.28,47.8,0.26,11.16,49198
